,id,name,type,time_limit,score,passed_minimum,level,price,number_of_questions,quiz_session_number_of_user,quiz_session_avg_user_score,questtions
49,2048,Lesson 6. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,s the weather like its and the hours are so long well everybody says i look my father you like coffee or tea she seems much strict than our last teacher i like listening to my teacher i like working with a i would like to have homework after school would you like to speak more or write in class i like white chocolate would you like a ride dont you like your boss would you like a cold drink i wouldnt like to work for her would you like to come to dinner i like everything the climate where you like to go on vacation you like a soda what kind of books you like to read you like to be a teacher
50,2047,Lesson 5. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,what time do you back tonight what do you do with your bike how much does it im going to the car im going to give you a if i think of anything were going to have a picnic at the i will the towels and swimsuits im sure you will be soon ask john if you have problems with homework ill ask my sister for some money but i know shes you dont need your umbrella today i dont think itll dont go to that restaurant im sure that youll feel my suitcases are so i need to at the station in 10 minutes i dont have money theres at the door what beautiful day the fax machine will delivered tomorrow please dont tell anyone its a i dont have money to pay for my ticket
51,2046,Lesson 4. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,i always have to be home before i have to travel abroad my dad usually has to work in the i dont have to get up at 6 my husband has to our children to school my wife has to go to the therapist once a month i have to get good at school my sister doesnt have to help with the you cant park here ill give you a ticket you cant on the plane without a passport youre not allowed to use cell phones during take off and he has a fever he has to go to a immediately theyre going to a to see an exhibit the boys are fond of going to the swimming she is keen on going to the movie i called the fire department i could smell smoke we managed to put the fire by pouring water on it jane and john saved until they buy the house of their dreams i called you yesterday but i get an answer i swim when i was 4
52,2045,Lesson 3. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,we when we were living in italy she quietly at her desk when suddenly the door opened a strange man into the room he red pants and a pink shirt i you in a park yesterday as soon as i into the room he handed me a letter he to music while he was doing his homework why didnt they visit me while they in london as he passed the bank a man in a mask him to the ground what were you writing when your computer i a taxi to my hotel as i was checking in someone me on the shoulder the next day we snorkeling and saw hundreds of fish there must be someone all the lights are on youre crying whats my teacher is so your all answers are that man is very this movie is too your dress must have been
53,2044,Lesson 2. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,most days the store at 11 pm they go camping anymore maria one brother and one sister it her an hour to walk to school i lunch in the university cafeteria what languages do you speak how did she go to work what does she want to be vegetarians dont eat a gorilla does not have a im unemployed i dont have a my fathers bald he doesnt have any theyre penniless they dont have any i dont believe a word he says he always tells im not seeing anyway to you does the sell stamps hes knowing the answer hes for the bank to open hes taking something of his pocket im thingking of how to fly a plane
54,2043,Lesson 1. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,i work in an office i dont work in a im studying english im not studying does your father like i saw the empire state ive muhammad ali did mark give you flowers i my homework very quickly last night she lunch every day at school we talking to jim about his test i been to florida 3 times why you leaving so early how many people have you to the party im so glad that we a dishwasher mary never the dishes where you yesterday a lot of trees were down by the wind she has 2 brothers and she does not get along them we interested in the movie so we did not stay until the end he did not go to the party because he a cold john is not as rich jill is
55,2056,Lesson 12. American Headway 3,2,1800,10,5,1,0.0,20,0,0.0,im going to hong kong soon she said she to hong kong soon the movie will be interesting i thought the movie be interesting ann has bought the tickets i was told that ann the tickets i met the beatles in the 60s he bragged he the beatles in the 60s ive never been skiiing she told me that she never been skiing she asked me where i going she asked me if i to go out for dinner or not he asked me if he use my phone or not they wondered why i late she asked me when i to go to work penny wondered if i the letter or not she asked tom to her a favor my wife said to me not to to email the letter she told him to her alone the teacher saild to the class to page 72 the teacher said to everyone that they very well the test the police officer told the children not to walk in the sally asked bill if he ready to go bill admitted that he the money bill said that he the old lady
56,2057,Lesson 1. U1. Family and Friends 2,2,1800,10,5,1,0.0,20,0,0.0,name39s rosy   she black hair name's billy he blue eyes order the words order the words order the words how are you whats your name how old are you sun ay wedne day how many cars there are three look and choose look and choose look and choose look and choose look and choose look and choose
57,2058,Lesson 2. U1. Family and Friends 2,2,1800,10,5,1,0.0,20,6,3.9166666666667003,what39s this what's this what's this what's this what's this what's this what's this what's this com uter bo rd look and choose look and choose look and choose look and choose what is the girl's name where's she are the tables short how many computers layla's picture is of her friends what is the teacher's name
58,2059,Lesson 19. U10. Family and Friends 2,2,1800,10,5,1,0.0,20,4,8.25,what39s the weather like what's the weather like what's the weather like what's the weather like what's the weather like what's the weather like when it's windy we when it's snowy we when it's cold we when it's sunny we its cold your coat its windy your hat its raining your raincoat its sunny your sun cream order the words order the words order the words order the words order the words order the words
59,2060,Lesson 20. U10. Family and Friends 2,2,1800,10,5,1,0.0,20,4,7.375,what39s this what's this what's this what's this what's this the boy's the girl's the children are whats the weather like at breaktime choose the correct answer whats the weather like at pe time choose the correct answer whats the weather like at home time choose the correct answer here are figs in a line put my kite in the bin which one is a verb which one is not a adjective when its sunny we when its rainy we
60,2061,Lesson 21. U11. Family and Friends 2,2,1800,10,5,1,0.0,20,2,9.25,what are you wearing what are you wearing what are you wearing what are you wearing what are you wearing what are you wearing what's he wearing what's she wearing what's she wearing what's he wearing what's he wearing what's she wearing she's wearing a black skirt he's wearing red shirt what's the time what's the time what's the time what's the time what's the time what's the time
61,2062,Lesson 22. U11. Family and Friends 2,2,1800,10,5,1,0.0,20,4,6.875,what39s this what's this what's this what's this what's this which is true about the girl which is true about the dog which is true about the girl wheres the girl who cant she see what is her friends name wheres lucy what has her friend got how are lucy and her friend it's quarter seven it's quarter three it's quarter nine it's quarter eleven it's quarter four it's quarter two
62,2063,Lesson 23. U12. Family and Friends 2,2,1800,10,5,1,0.0,20,3,8.0,where are they they are at a who are they what's this who are they who is she what's this what's mum doing what's dad doing what's sister doing what's brother doing are dancing is singing is he are they is she sleeping are they eating the girl has got an the band are the is wearing a white dress the guests are
63,2064,Lesson 24. U12. Family and Friends 2,2,1800,10,5,1,0.0,20,3,7.3333333333333,j u n c u e f u t e u b e hannah likes bella's jeans hannahs aunt has got a new baby the baby is very big the baby is a boy his name is max hes got brown eyes hes wearing a hat his boots are white hes white boots were tv my sister is her homework where are they what are they doing what is she doing what is she doing what are they doing
64,2065,Lesson 25. U13. Family and Friends 2,2,1800,10,5,1,0.0,20,3,8.6666666666667,what39s this what's this what's this what's this what's this what's this look and choose look and choose look and choose look and choose look and choose look and choose  look and choose  look and choose look and choose  look and choose a horse is than a goose rosy is than billy a bread is than a pizza a cat is than a giraffe
65,2067,Lesson 26. U13. Family and Friends 2,2,1800,10,5,1,0.0,20,0,0.0,which animals are not on the farm what do they get from the sheep what do they get from the goats what do they grow on the farm what fruit tree havent they got what do they get from the hens what do they get from the cows where do katie and harry live what can you see on the tree choose the correct answer cehsee eehtr rete efte how many cats are there on the farm pen is blue are three monkeys in the tree there a peg by my bed this is a donkey and are hens i like bananas and he apples
66,2068,Lesson 27. U14. Family and Friends 2,2,1800,10,5,1,0.0,20,4,6.875,how is he how is he   how are they how is the woman what's this what's this what's this what's this look and choose look and choose rosy and tim in the park the babies were cold they hungry its was raining rosy and tim were the ducks very naughty billy a naughty boy but hes a good boy now order the words order the words order the words order the words order the words
67,2069,Lesson 3. U2. Family and Friends 2,2,1800,10,5,1,0.0,20,4,5.75,look and choose look and choose look and choose look and choose look and choose look and choose look and choose look and choose look and choose look and choose hun ry th rsty cold are they hot hungry order the words order the words order the words order the words order the words
68,2070,Lesson 4. U2. Family and Friends 2,2,1800,10,5,1,0.0,20,6,6.6666666666667,what39s this what's this what are these what's this what's this what's this look and choose what color are her shoes has she got short black hair there's a picture of and a picture of   she cries when she is happy she smiles when she does something good  she cries when she is sad  she smiles when mum is angry she smiles when she is brave she cries when she does something good i am happy shes tired they are hot were scared
69,2071,Lesson 5. U3. Family and Friends 2,2,1800,10,5,1,0.0,20,8,5.375,what can heshe do what can heshe do what can heshe do what can heshe do what can heshe do what can heshe do what can heshe do what can't heshe do can she play tennis can he ride a bike where is the teddy where is the teddy where is the teddy where is the teddy where is the teddy where is the teddy where's the teddy where's the kite where's the skateboard where's the toy box
70,2072,Lesson 6. U3. Family and Friends 2,2,1800,10,5,1,0.0,20,5,7.7,j g c t d g f g leg tin how many seats has this bike got how many people can ride this bike how many wheels has this bike got how many seats has this bike got how many people can ride the bike how many wheels has this bike got this is orange ive got bike my sister's got ice cream he's got skateboard is he happy is she hungry is he brave are they tired
71,2073,Lesson 7. U4. Family and Friends 2,2,1800,10,5,1,0.0,20,4,6.625,what39s this what's this what's this what's this what's this what's this you got a milkshake he got a cheese sandwich have you got fries has she got a pizza has he got a cheese sandwich   has he got salad has she got a milkshake has she got chicken has he got fries has she got cheese sandwich order the words order the words order the words order the words
72,2074,Lesson 8. U4. Family and Friends 2,2,1800,10,5,1,0.0,20,8,5.4375,what39s this what are these what's this what's this what's this what's this which one is not on the table how many glasses of juice how many people is there a frog in the green grass  whis is correct about the people in the picture kate has got a biscuit simon hasn't got salad she hasn't got a biscuit he has got an egg sandwich kate has got a salad she has got a yogurt you got a sandwich have i got fries he got a cheese sandwich
73,2075,Lesson 10. U5. Family and Friends 2,2,1800,10,5,1,0.0,20,7,6.1428571428571,what39s this what's this what's this what's this what's this what's this he's got lots of which is true about the boy is there a bird in the picture which one is not in the picture how many people are there  read and choose the correct answer  read and choose read and choose read and choose read and choose we science on tuesday what have got on thursday we havent got maths on i have got in my bedroom i read them everyday 
74,2076,Lesson 9. U5. Family and Friends 2,2,1800,10,5,1,0.0,20,7,6.2857142857143,what have we got on monday what have we got on monday what have we got on monday what have we got on monday what have we got on monday what have we got on monday when have you got english what have you got on thursday  what have you got on monday  when have you got maths these are bags fill in the blank are our t shirts look and choose those are lunch boxes weve got a in the playground weve got a ball in the weve got in the computer room weve got pictures in the weve got in the classroom
75,2077,Lesson 11. U6. Family and Friends 2,2,1800,10,5,1,0.0,20,9,7.277777777777799,what do you do after school what do you do after school what do you do after school what do you do after school what do you do after school what do you do after school order the words order the words order the words order the words i do my homework on monday i visit my grandma on tuesday i help my mom on thursday i don't watch tv on thursday after school i to music i read a i with my friends i write an i help my i my grandma
76,2078,Lesson 12. U6. Family and Friends 2,2,1800,10,5,1,0.0,20,7,6.6428571428571,what39s this what's this what's this what's this what's this what's this where is the blanket where are the grapes what's his name what does he do after school every tuesday he plays every thursday he who are zac and abby how many cousins has he got these are football shirts they're green are football shorts theyre black have we got on tuesday weve got science have we got art on wednesday have we got on monday weve got pe have we got engish on monday
77,2079,Lesson 13. U7. Family and Friends 2,2,1800,10,5,1,0.0,20,4,9.0,what39s this what are these what's this what's this what's this what's this who's this what are these what are these what is this she likes chocolate she likes sweets she doesn't like balloons she doesn't like chocolate billy trains and cars he chocolate  i these balloons  he balloons  choose the one not in the birthday party lets buy a for his birthday
78,2080,Lesson 14. U7. Family and Friends 2,2,1800,10,5,1,0.0,20,14,4.3214285714286,what39s this what's this what are these what's this what's this what are these there are in the sky the boy has got gloves the girl has got gloves they are playing on the this is a present for teresa what is hollys favourite color what is step 2 to wrap a present make with the paper at step 5 does holly like flower i like sweets she doesnt eggs my grandma cake i snakes mum doesnt like cat
79,2081,Lesson 15. U8. Family and Friends 2,2,1800,10,5,1,0.0,20,8,6.375,what does he she do every day what does he she do every day what does he she do every day what does he she do every day what does he she do every day what does he she do every day look and choose look and choose look and choose choose the correct answer what time is it what time is it he gets up at o'clock he at eight o'clock what time does he have breakfast what does he do at six o'clock look and choose look and choose look and choose look and choose
80,2082,Lesson 16. U8. Family and Friends 2,2,1800,10,5,1,0.0,20,10,6.8,look and choose look and choose what's this what's this what's this what's this what's this what are these which is true about the snake which is true about the snake harry gets up at six oclock his dad goes to work at seven oclock harry goes to school by bus his dad goes home at four oclock in the afternoon harry goes to bed at eleven oclock his teddy his teddy is in his bedroom do you go i go to school do you have pe on tuesday does she like she likes chocolate and sweets does she get up she gets up in the morning
81,2083,Lesson 17. U9. Family and Friends 2,2,1800,10,5,1,0.0,20,5,9.4,where does he work where does he study where does he work where does he work where does he work where does he work where does he work where does he work where does he work where does he work he works in a police station what does he do she works in a school what does she do he works in an airport what does he do he works in a fire station what does he do he works in a shop what does he do she works in a hospital what does she do does he work in an airport does she work in a school does he work in a fire station does she work in a police station
82,2084,Lesson 18. U9. Family and Friends 2,2,1800,10,5,1,0.0,20,5,6.6,what39s this what's this what's this what's this what's this jasons dad works in an office he gets up at nine oclock he puts on black trousers he goes to work by car there are pens and apples in the box he goes home at three oclock they have dinner at seven oclock fill in the blank fill in the blank fill in the blank fill in the blank does ted's dad get up at eight o'clock does he go to bed at six o'clock does he have dinner at nine o'clock does he go home at one o39clock
83,2085,Lesson 28. U14. Family and Friends 2,2,1800,10,5,1,0.0,20,3,6.5,what39s this what's this what's this what's this what's this what's this choose the correct answer what's this what's this read the passage and choose read the passage and choose read the passage and choose read the passage and choose read the passage and choose read the passage and choose i ve got a teddy a doll he doesnt like sweets chocolate i do my homework watch tv she isnt scared angry i like apples pears
84,2086,Lesson 29. U15. Family and Friends 2,2,1800,10,5,1,0.0,20,3,5.3333333333333,look and choose look and choose look and choose look and choose look and choose look and choose how many men are there how many children are there how many boys are there how many women are there there were chairs in the classroom there werent tables in the playground there werent children in the art room there were teachers on the sports field there were some on the farm there werent any in the park 1st second fourth 3rd
85,2087,Lesson 30. U15. Family and Friends 2,2,1800,10,5,1,0.0,20,4,2.5,choose the word that contains a different end sound choose the word that contains a different end sound the boy is than the girl the girl is than the boy which one is not an adjective look and choose look and choose which one is an animal choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out ive got four there arent any here look and choose look and choose picture in question number 16 who has got green coat picture in question number 16 who has got red shoes picture in question 16 how are they picture in question 16
86,2088,Lesson 1. U0. Family and Friends 4,2,1800,10,5,1,0.0,20,24,6.6041666666667,choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out would you like toast id like egg please would you like pear there arent cereal for lunch what time is it what time is it what time is it what time is it what time is it choose the word that doesnt has the same sound as the others choose the word that doesnt has the same sound as the others choose the word that doesnt has the same sound as the others choose the word that doesnt has the same sound as the others choose the word that doesnt has the same sound as the others
87,2089,Lesson 2. U1. Family and Friends 4,2,1800,10,5,1,0.0,20,20,5.825,this man takes your order these people eat at the restaurant this woman brings your food they are worried choose the correct answer i usually eat pasta and salad now she drink water with her meal he usually wear t shirt and jeans today they have lunch at a restaurant i play football with my friends now choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out sally play volleyball right now we always visit my grandma on fridays i read a new book today he now walk to school peter and sue rarely listen to radio in the mornings
88,2090,Lesson 3. U1. Family and Friends 4,2,1800,10,5,1,0.0,20,15,6.3666666666667,what39s this what's this what are these what are these what's this what's this what are these what's this choose the word that has one syllable choose the word that has two syllables choose the word that has three syllables choose the word that has four syllables what are favorite foods where do you lunch what you usually eat for dinner what is her favorite food what does she love pizzas with where does she always have lunch does she like cooking what is the name of the restaurant
89,2091,Lesson 4. U2. Family and Friends 4,2,1800,10,5,1,0.0,20,21,6.8095238095237995,people go to hear music at a you read the to find out about the concert at the concert the children play their instruments on a the parents come to the concert they are the you play these to make music they are henry hits his instrument with sticks he plays kate blows this long thin instrument she plays the sandra puts her instrument on her shoulder she plays the anna loves her when she blows it it makes a very loud sound at the end of the concert all the parents my mum usually cook breakfast yesterday i play chess with my grandpa i normally have breakfast in the kitchen yesterday we be at home all day yesterday my grandpa cook it choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out
90,2092,Lesson 5. U2. Family and Friends 4,2,1800,10,5,1,0.0,20,15,6.5,choose the correct spelling choose the correct spelling choose the correct spelling choose the correct spelling choose the correct spelling e s a r p k l s e c h e k n t e h u d r g w s n i b n d a look and choose look and choose look and choose look and choose look and choose how many people are there on the stage what is the girl on the right of the stage doing who is singing is there a boy in this band are the audience clapping and cheering
91,2093,Lesson 6. U3. Family and Friends 4,2,1800,10,5,1,0.0,20,19,6.8684210526316,you can go to this place to see things from the past the bones inside your body these animals lived on earth 46 million years ago a kind of computer that can move and work everyone in your class is all of the dinosaurs are a loud noise that some animals make something that makes you feel scared people make these to show you what something looks like you make this noise when you are scared we go to the museum last week she buy a lot of clothes and toys yesterday my family eat in a restaurant 2 days ago my grandma make some cakes for me yesterday did you go out yesterday where did you go which one did you go to what did you buy who did you go with did you eat in a restaurant
92,2094,Lesson 7. U3. Family and Friends 4,2,1800,10,5,1,0.0,20,16,5.40625,what39s this what's this what's this what's this what's this what's this look and choose look and choose which one is in a museum which one is not in a concert which one is in a farm always today yesterday last year sometimes right now choose the odd one out choose the odd one out choose the odd one out
93,2095,Lesson 9. U4. Family and Friends 4,2,1800,10,5,1,0.0,20,20,6.075,i cant find racket which rucksack is dont touch that its yes she won the trophy is jacket is red and white the teams walked onto the court henrys parents watched the match they cheered henry punched the ball very they didnt run fast in fact they ran quite henrys team won the volleyball game they played very choose the odd one out choose the odd one out choose the odd one out a prize for winning a group of footballers who play together you wear these to go running this is a bag you wear on your back you hold this when you play tennis you wear this over your t shirt someone playing a sport is a
94,2096,Lesson 10. U4. Family and Friends 4,2,1800,10,5,1,0.0,20,16,6.34375,b e m i o r c h e y s h e c a o t we play basketball or tennis here when you are upstairs you can go outside on this you climb up this in a basketball game you score these when you put the ball in the basket you do this to the ball to get it into the basket this players bag is green ellies jacket is good how many people are there in a team each teams t shirts cant be different colour what do you wear when you play basketball you mustnt run with the ball when do you score points if you are inside the semi circle you score 3 points if you are outside the semi circle you score 3 points how many time does a match last
95,2097,Lesson 11. U5. Family and Friends 4,2,1800,10,5,1,0.0,20,19,3.9736842105263,look and choose look and choose look and choose look and choose look and choose look and choose look and choose look and choose the light is on red the cars wait when it rained we put up umbrellas now he is older he help his grandpa they run fast if they want to catch the bus i don't do any homework in the holidays yesterday she take a test to go to the new school why are you late why didnt it ring why didnt it have batteries why didnt you buy any why was the shop shut why are you tired
96,2098,Lesson 12. U5. Family and Friends 4,2,1800,10,5,1,0.0,20,14,7.0,m u s i   c l o   you shouldnt touch the computer the winners of the match their trophy high above their heads you can make the puppet move using a on its back you use your to talk or sing you can make a with your hands a bright light and a white wall we saw a play yesterday there werent any actors just when something special happens like a concert we call it an this song is very right now all my friends like it turn a bright light stand a white wall or screen don't put your in front of the light put your in front of the light and make a shape with them move your hands to make the shape when is jamie's party what party is it where is the central theatre what are they going to do after lunch what does thomas have to bring to the party
97,2099,Lesson 13. U6. Family and Friends 4,2,1800,10,5,1,0.0,20,18,6.1111111111111,this is hard and shiny coins are made of this it doesnt cost a lot of money choose the word that has two syllables choose the word that has more than two syllables choose the word that has one syllable sandra is old than maria thomas is generous than his brother the computer game is the expensive toy tommy is the small in his family henry is friendly than her sister how many teams are there at greenfield school which team is the best of all which team is the worst of all which team is better than the blue team which team is worse than the orange team mary easy subject maths my old friend ellie what is your most expensive toy who is the tallest student in your class who is the oldest member in your family
98,2100,Lesson 14. U6. Family and Friends 4,2,1800,10,5,1,0.0,20,15,6.9666666666667,what39s this what's this what's this what's this what's this look and choose when something is very very big it is when someone doesnt want to work or study the person is when there are lots of pages in a book the book is when you about things its hard to sleep choose the plural word of foot choose the plural word of sheep choose the plural word of woman choose the plural word of fish choose the odd one out choose the odd one out choose the odd one out yesterday i go home from school early because i was ill to get to the shop you turn right at the traffic lights he doesnt do well in his homework and he do it again
99,2103,Lesson 18. U7. Family and Friends 4,2,1800,10,5,1,0.0,20,9,4.7777777777778,castle super class robots dont have doctors help us with this this is cars go along this this is you do this when you clean the floors and wash the clothes this is when there are lots of people in a small place the place is theres heavy rain and thunder outside its a none of these animals are alive anymore they are choose the word that doesnt have the same spelling as the others choose the word that doesnt have the same spelling as the others choose the word that doesnt have the same spelling as the others play ship robots do everything for us in the future there be more people on earth in a few years time people live longer in the future they visit museum yesterday she dance at the party now
100,2102,Lesson 17. U7. Family and Friends 4,2,1800,10,5,1,0.0,20,0,0.0,f u t r e p a c e a s r o n a u t e a t h a s t e r i d next thursday philip go to school my sister go to work tomorrow will she take her school bag will they play a football match will you go to school tomorrow maria go to the central theatre tomorrow tommy and linda visit their grandma yesterday i brush my teeth every day she listen to music at the moment they have dinner in a restaurant last week choose the odd one out choose the odd one out i will traveling to paris next month there are a lot of robots in the future there are many sheeps on the field
101,2104,Lesson 19. U8. Family and Friends 4,2,1800,10,5,1,0.0,20,14,5.2857142857143,what39s this what's this what's this what's this where is this where is this what's this what's this what's this who's this choose the countable word choose the uncountable word how many have you got how much have you got we havent got time mum has got coins have you got bread we dont want cakes well have carrots please would you like cheese
102,2105,Lesson 20. U8. Family and Friends 4,2,1800,10,5,1,0.0,20,13,7.1538461538462,waited showed played tidied washed walked choose the word that doesnt have the same end sound as the others choose the word that doesnt have the same end sound as the others choose the word that doesnt have the same end sound as the others choose the word that doesnt have the same end sound as the others t d y f i r e o r k o t e l a s s e d choose the odd one out choose the odd one out choose the odd one out hi alisa write soon from susie
103,2106,Lesson 21. U9. Family and Friends 4,2,1800,10,5,1,0.0,20,12,5.25,p r o r a m m e s c r t o o n d v e r t n e w d o c u m e n a r y c h a n e l r a i o c o n t o l c a c o r d e r o b i l e i went to the cinema a film she went into the kichen some food i phoned my grandma happy birthday i put my books on the shelves my room how does she go swimming he visits his cousins twice a year he never uses a camcorder he hasnt got one how often do you have maths at school how often do they play volleyball how often does she go on holiday
104,2107,Lesson 22. U9. Family and Friends 4,2,1800,10,5,1,0.0,20,10,6.55,choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out look and choose look and choose look and choose look and choose look and choose look and choose look and choose look at the pictures and write what bill did at these times look at the pictures and write what bill did at these times look at the pictures and write what bill did at these times look at the pictures and write what bill did at these times i'm buying tomatoes and cucumber salad i'm going to the shop newspapers jack went to the park football
105,2109,Lesson 25. U10. Family and Friends 4,2,1800,10,5,1,0.0,20,0,0.0,they have finished homework has she turned off printer he see new game has sasha tidied her room look and choose has charlie made his bed look and choose look and choose what's this what's this what's this what's this what's this weve the living room hes his coat shes her homework hes a model plane weve our books on the shelves shes the computer have you saved document the
106,2110,Lesson 26. U10. Family and Friends 4,2,1800,10,5,1,0.0,20,5,8.7,you use these to listen to sound on your computer you use this to click on things on the screen to use the computer you must do this first usually you have a password before you send your email it is good to check the spelling by using a checker when you send an email you click on to and type the persons email shes her homework when you go on the internet you can look at lots of different you can a photo to your email we type our documents using a weveour books on the shelves sometimesattach photos too ive a great website i like searching choose the odd one out choose the odd one out choose the odd one out choose the odd one out i often use my dads computer i can type documents very there is a game we can play together
107,2111,Lesson 27. U11. Family and Friends 4,2,1800,10,5,1,0.0,20,10,7.65,what39s this what's this what's this what's this what's this what's this what's this what's this what's this what's this has she ever been to russia have they ever been to thailand ive to the uk he been to the usa the moon people ever have been to seen you have a rainforest ever been to astronauts other ever planets have a cave you have ever been in ever has mat jones space been to a volcano ever has mat jones climbed
108,2112,Lesson 28. U11. Family and Friends 4,2,1800,10,5,1,0.0,20,9,7.0,b r d t n t p r s e n t h v y f t h e r look and choose look and choose look and choose look and choose look and choose look and choose look and choose look and choose choose a topic sentence for this paragraph does snowy have big ears choose a topic sentence for this paragraph who brought the cat home in a box choose a topic sentence for this paragraph what does she like in the garden choose a topic sentence for this paragraph
109,2113,Lesson 29. U12. Family and Friends 4,2,1800,10,5,1,0.0,20,7,8.3571428571429,what39s the matter with him her what's the matter with him her what's the matter with him her what's the matter with him her what's the matter with him her what's the matter with him her what's the matter with him her what's the matter with him her what's the matter with him her on school days you get up early you be late for school when i was a baby i walk or talk now i ride a bike swim and speak two languages ben has got a earache he listen to loud music emily has got a sore throat she drink warm water what should you do when you feel dizzy what shouldnt you do when you feel sick choose the odd one out choose the odd one out choose the odd one out
110,2114,Lesson 30. U12. Family and Friends 4,2,1800,10,5,1,0.0,20,7,6.2857142857143,c a s t s a n d h o p i t a l people who exercise every day want to be are a type of fish that have a lot of calcium to be you have to eat a good diet and drink lots of water are made from potatoes they have a lot of salt and fat when you can do things without getting tired youve got a lot of chocolate and sweets have got a lot of a is a big round vegetable you need to help your bones grow choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the odd one out choose the correct answer for blanket 1 choose the correct answer for blanket 2 choose the correct answer for blanket 3 choose the correct answer for blanket 4
111,2115,Lesson 33. U13. Family and Friends 4,2,1800,10,5,1,0.0,20,32,7.03125,s m o t h i e s l e n d e r m i k v e e t a b l e f r i t were looking for the station but we cant find can you help please im looking for my aunt and uncle but i cant see anywhere i bought this gift for my teacher is 45 years old i respect this is the teacher teaches primary 4 these are the shoes got wet in the rain this is the cup broke this is the girl helped me there is the bus takes us to school jo is the girl she won the competition this is the pen it was lost this is the t shirt its too small this is the boy he brought the biscuits this is my uncle he lives in the usa
112,2116,Lesson 34. U13. Family and Friends 4,2,1800,10,5,1,0.0,20,18,7.6111111111111,choose the word with a different ending from the others choose the word with a different ending from the others choose the word with a different ending from the others choose the word with a different ending from the others choose the word with a different ending from the others choose the word with a different ending from the others look and choose look and choose look and choose look and choose look and choose look and choose look and choose look and choose can you play with wheres my brother i cant find where are the cherries tommy ate boy i met yesterday man sold the strawberries model i wanted to buy
113,2117,Lesson 35. U14. Family and Friends 4,2,1800,10,5,1,0.0,20,18,6.8611111111111,when parents have a boy child he is their a married man is a the son of your brother or sister is your when a man gets married he has a new the mother of your husband or wife is your when parents have a girl child she is their your brother or sisters daughter is your your husband or wifes dad is your i was my grandma we were cake together look and choose look and choose look and choose look and choose my sister was born 2009 she was born the third of july my brother got married 2020 his birthday is 22nd march my mum often gets up 6 am half past nine yesterday my father was watching tv
114,2118,Lesson 36. U14. Family and Friends 4,2,1800,10,5,1,0.0,20,19,7.473684210526299,look and choose look and choose look and choose look and choose look and choose look and choose when people wait for a bus they make a when people you like go away you them all the people in your family we call its in the middle of your leg and you bend it when you walk floor stay squeeze good were you making a smoothies it raining yes it was choose the odd one out choose the odd one out choose the odd one out choose the odd one out
115,2119,Lesson 1. Starter. Family and Friends 5,2,1800,10,5,1,0.0,20,1,5.0,jenny to dance classes every wednesday i always sandwiches for lunch we never late for school angelia and fred in the house with a blue door max the guitar and the trumpet my sister and i our grandma every week write eat go run what are you doing i in the garden i the garden every friday i my grandma last weekend what did you in the market last sunday what does he on mondays what is she now choose the odd one out choose the odd one out choose the odd one out choose the odd one out
116,2120,Lesson 2. U1. Family and Friends 5,2,1800,10,5,1,0.0,20,7,5.5714285714286,what39s this what's this what's this what's this what's this what's this what's this what's this ive a tree house never have has he a horse ever ride shes a hammer never use have they a fence ever paint have you ever played chess have they ever visited another country has he ever flown in a plane you climb the mountain he tidy the garage you play computer games they eat chinese food she make a cake
117,2121,Lesson 3. U1. Family and Friends 5,2,1800,10,5,1,0.0,20,1,5.0,ive been at this school i was six weve played football an hour my sister was listening to music my mum came home i started playing the piano 2009 laila has lived in madrid september shes been at the bus stop 15 minutes my mum was cooking dinner the phone rang my birthday is september past place go win they need some nails and wood to make a boat building things is boring they need a hammer and wood to make a kite leona know her best friend two years jason have karate lessons september we help mum in the house one oclock i play the guitar last summer my sister play tennis an hour
118,2122,Lesson 4. U2. Family and Friends 5,2,1800,10,5,1,0.0,20,12,6.9166666666667,c h a r c t e r a d i e n c e c o t u m e c r i p t s a g e i cut the flowers this morning you tidied your room yet phil phone george an hour ago you go on holiday last year i play the piano since i was six what are the three characters in the play what is eds character who wrote the script who helped with the costumes where can you buy tickets what time will the lights go down mum not go shopping this morning they not visit paris since last year helen sell her computer yesterday jenny do her homework for an hour
119,2123,Lesson 5 U2. Family and Friends 5,2,1800,10,5,1,0.0,20,9,6.8888888888889,the police have the man who stole the money the stole our neighbours television mum left me a so i didnt forget my homework sherlock holmes is a famous the queens expensive have disappeared have you heard the news there was a at the museum last night i havent had lunch shes arrived home dad hasnt played an instrument theyve finished their homework choose the odd one out choose the odd one out choose the odd one out havent i breakfast yet my had gary read book this has already mum and dad me a just have cd bought new the boys character was a policeman there was a robbery in the play the boy was very brave at first the detective gave the criminal to the police at the end of the play
